"","lsoa11","co","no2","o3","pm10","so2","laua"
"126","E01008418",0.227861392750318,18.0508567276389,1.74513274913413,10.3019396576897,0.989889302051946,"E08000021"
"127","E01008419",0.226295741051888,17.9977920858923,1.7429249424168,10.2784402207269,0.989186838966206,"E08000021"
"128","E01008420",0.228440169129263,19.0224818813222,1.66298675403947,10.3011069598557,1.01833450622819,"E08000021"
"129","E01008421",0.219329997897148,16.644359588623,1.81279897689819,10.2407440334688,0.969557881355286,"E08000021"
"130","E01008422",0.230197763455046,19.8898264594376,1.59872585331438,10.3738436535566,1.03550043341916,"E08000021"
"131","E01008423",0.227756482171994,18.9429466420516,1.65154052951389,10.2438055281364,1.02425439543416,"E08000021"
"132","E01008424",0.227572153613078,17.4785463533692,1.79115658391795,10.2765838652539,0.986023115343067,"E08000021"
"133","E01008425",0.222225842726194,18.3367873639556,1.79118148084089,11.4298431919347,1.04110125948863,"E08000021"
"134","E01008426",0.229365070722251,19.1004353717983,1.6923142921661,11.1486340733186,1.02195605425048,"E08000021"
"135","E01008427",0.224814859572908,17.9125275229062,1.79933166839193,12.1036042232397,1.04777712885899,"E08000021"
"136","E01008428",0.225702213739946,19.5704070359902,1.64463602711557,11.3290148796702,1.08428108210685,"E08000021"
"137","E01008429",0.226442410979625,19.4312234018062,1.68092556102868,11.079419915552,1.06357320339352,"E08000021"
"138","E01008430",0.226415765678152,19.3994184740436,1.6961070179463,10.9776419555277,1.06365563633495,"E08000021"
"139","E01008431",0.226989909174988,19.3694691385257,1.67368054941788,11.4675598144531,1.04562575564134,"E08000021"
"140","E01008432",0.225412050937913,19.9795553519449,1.617408651752,11.0962583716124,1.0323377302948,"E08000021"
"141","E01008433",0.225953451404137,18.2268918414582,1.72748595844758,11.0874866111681,1.04206547568261,"E08000021"
"142","E01008434",0.225672159059253,17.8357602076792,1.77211842775499,11.3942297556888,1.0295753261464,"E08000021"
"143","E01008435",0.22643214080844,17.8875842831068,1.75664741264878,11.332675753052,1.0303720436661,"E08000021"
"144","E01008436",0.225556329005763,18.1955067095243,1.77920763386501,11.0499001100533,1.03578701243286,"E08000021"
"145","E01008437",0.22703588041257,19.543471504847,1.60903016734476,10.9880841124412,1.65916493969801,"E08000021"
"146","E01008438",0.228001925296238,21.8319925856066,1.42642554351061,11.5869315439486,1.26042778098425,"E08000021"
"147","E01008439",0.225258201360703,18.2102203369141,1.72030305862427,11.2759711102353,1.31261503696442,"E08000021"
"148","E01008441",0.222639051631168,14.7574470409243,1.95136245771174,10.2576588543363,0.950107291074353,"E08000021"
"149","E01008442",0.221597432627188,14.6092997968665,1.91806228142112,10.3029578763097,0.906203571295833,"E08000021"
"150","E01008443",0.215491935610771,10.8436374664307,2.17570765813192,11.4943265914917,0.847315907478333,"E08000021"
"151","E01008444",0.221108866411189,14.862424496645,1.90164248188686,10.1310770730199,0.920958957736754,"E08000021"
"152","E01008445",0.222289288944379,15.1597390132813,1.92383583237538,10.8813656577999,0.968674178140243,"E08000021"
"153","E01008446",0.224311793799538,14.7309209931144,1.92239507418203,9.89927062680716,0.919837222492553,"E08000021"
"154","E01008447",0.223224315703273,14.5399984758959,1.92280881431807,9.95322977156953,0.897450563433239,"E08000021"
"155","E01008448",0.219775908165341,13.7484593781804,1.97829913512198,10.8406814017964,0.879749840087417,"E08000021"
"156","E01008449",0.225836557639431,19.0254277425822,1.65734889858744,10.3802912159438,1.1495783614197,"E08000021"
"157","E01008450",0.226111040274693,16.8987595996129,1.79371236825638,10.7828598022461,1.00509746039611,"E08000021"
"158","E01008451",0.222098603844643,17.0913791656494,1.78174698352814,10.3602713041219,0.991501092910767,"E08000021"
"159","E01008452",0.226442016023354,16.1558153498245,1.84735632490631,9.95079698887991,1.0190477375591,"E08000021"
"160","E01008453",0.225951797534795,17.3931141556045,1.76694584602795,10.3939427932578,1.07686427255329,"E08000021"
"161","E01008455",0.223455801606178,18.3635101318359,1.71204400062561,10.4924605644256,0.981026291847229,"E08000021"
"162","E01008456",0.223530221207097,14.441339962057,1.97599685173684,10.1461645159361,0.941098261001962,"E08000021"
"163","E01008457",0.223460075198919,14.4690161787979,1.9738237919769,10.5388452324725,0.943956080707537,"E08000021"
"164","E01008458",0.213744464166024,11.0900199553546,2.15326601617476,10.9798364078297,0.891980539349949,"E08000021"
"165","E01008459",0.222869399656134,14.0765089725922,2.00115714408913,10.5040238790785,0.944352989494738,"E08000021"
"166","E01008460",0.222624879363829,13.410664218803,2.04935688359701,10.4678907281307,0.916832971136042,"E08000021"
"167","E01033543",0.235168782804259,23.0081337796318,1.35314316065438,12.249304289067,1.22016134855027,"E08000021"
"168","E01033545",0.234336380941127,23.0205506178726,1.35252344842422,11.9478342985531,1.2507938765021,"E08000021"
"169","E01033547",0.225441213505271,16.3520064537948,1.86366650273831,10.4475595603544,0.987735950699261,"E08000021"
"170","E01033548",0.229840507128334,20.583994164669,1.56275368598397,11.4531456854788,1.10797720956025,"E08000021"
"171","E01033550",0.221445955731536,14.9194021867043,1.92489698849013,12.6427550315857,0.976354345015978,"E08000021"
"172","E01033551",0.22008790075779,13.8695199489594,2.01259225606918,10.2425074577332,0.973631531000137,"E08000021"
"173","E01033553",0.23653203460307,23.7345406729085,1.28891515725436,11.9867472340857,1.22647987937409,"E08000021"
"174","E01033554",0.233875825486677,23.4565880347395,1.29292783585532,11.288525037745,1.30105974162865,"E08000021"
"175","E01033556",0.235168298963265,22.7825706430012,1.33303008641879,10.7573754252601,1.240911627214,"E08000021"
